TransactionAmount,TransactionHour,TransactionDayOfWeek,IsWeekend,TransactionDistanceKm,CustomerAge,CityPopulation,TransactionCategoryEncoded,IsFraud
34.88,3,6,1,89.46043821123482,44.0,7163,3,0
7.34,20,2,0,58.60117602681567,39.0,3688,11,0
5.36,21,0,0,69.88284151410103,28.0,4542,7,0
57.73,18,0,0,59.533467584523066,61.0,269,7,0
60.64,16,4,0,49.22008027175163,80.0,2290,6,0
34.92,13,1,0,123.94515773365987,72.0,337,0,0
114.43,13,0,0,83.02945262807825,71.0,76,10,0
5.56,23,6,1,60.5543782347563,47.0,276002,9,0
17.9,13,0,0,108.65983415811873,44.0,42817,0,0
73.74,8,5,1,15.898208817279654,44.0,823,2,0
14.34,13,6,1,95.11052809519425,39.0,1334,5,0
13.81,12,0,0,22.357281965721185,71.0,4677,10,0
24.4,21,0,0,94.83066632610536,73.0,2148,7,0
48.4,12,5,1,35.781878217773624,38.0,35371,0,0
95.88,13,0,0,38.52710642844731,50.0,1643,5,0
69.47,6,5,1,55.43713216335468,65.0,626,2,0
58.71,17,3,0,86.28055204423042,31.0,5341,0,0
6.14,23,3,0,72.98580034183345,57.0,459921,10,0
79.12,2,1,0,71.9217522175038,53.0,635,4,0
31.97,14,4,0,68.64830247650822,47.0,79613,6,0
16.93,16,2,0,55.72054281156455,37.0,104,1,0
53.64,18,3,0,48.57950641535783,64.0,6629,6,0
87.7,3,6,1,104.39756028315364,47.0,595,4,0
45.85,6,6,1,93.14363515226705,68.0,23045,1,0
99.3,10,6,1,106.04491709105422,54.0,743,4,0
30.75,16,4,0,95.66153478608774,38.0,888,10,0
15.52,13,2,0,64.31056743887162,42.0,59744,12,0
6.79,15,1,0,80.52557680739154,45.0,836,13,0
12.9,17,2,0,110.36102534333045,51.0,5895,5,0
61.14,3,6,1,94.97927637473938,52.0,71485,3,0
53.43,6,3,0,60.548421085516914,82.0,258,3,0
10.49,23,6,1,132.49596894422103,51.0,1810,6,0
95.72,4,6,1,93.99256842463774,32.0,2395,4,0
7.36,15,6,1,90.84480120516767,50.0,513,13,0
31.19,0,5,1,64.46931194395171,52.0,1804,9,0
506.01,12,5,1,43.04132584743467,53.0,123,13,0
166.67,20,4,0,54.4043779179392,21.0,163415,0,0
6.9,13,6,1,70.41229393584406,67.0,2383912,13,0
6.04,5,2,0,30.72371226993995,86.0,1363,9,0
76.71,10,0,0,58.26881233100724,27.0,2870,2,0
48.86,13,6,1,104.04760154447992,64.0,5908,6,0
114.13,1,2,0,67.43437016561504,31.0,1770,4,0
105.64,11,2,0,88.14277375206944,42.0,3766,2,0
120.53,4,0,0,19.30981142047327,27.0,6841,2,0
6.8,23,6,1,106.7407916208736,93.0,1202,5,0
8.96,21,5,1,101.26181864225944,54.0,343,11,0
6.09,8,2,0,40.03377643525189,64.0,207,11,0
6.45,7,2,0,86.39184287357719,63.0,67082,0,0
37.87,17,2,0,113.57080808726217,50.0,910148,0,0
124.29,4,0,0,126.17628125454401,67.0,13061,4,0
50.79,0,6,1,85.46038027911594,33.0,5903,9,0
328.08,15,2,0,40.837849592817655,53.0,190178,12,0
57.05,3,2,0,64.92439124519595,43.0,328,2,0
2.4,13,6,1,115.34575907846275,51.0,163415,10,0
34.51,1,0,0,95.54590768685509,53.0,110,9,0
76.6,20,0,0,83.4295355239164,69.0,759,6,0
6.6,13,5,1,74.29636621673447,90.0,1288,5,0
35.51,9,6,1,89.73730919939041,71.0,350,9,0
45.85,18,4,0,54.208461710286784,38.0,606,0,0
100.95,13,2,0,107.50037332918922,39.0,647,7,0
51.0,17,0,0,85.64000435694629,72.0,1909,1,0
2.29,2,1,0,108.51958514605074,60.0,519,12,0
79.29,2,0,0,123.79613149821031,86.0,1363,2,0
74.8,11,0,0,100.73832378344319,21.0,267,2,0
23.76,22,4,0,65.42125647881275,73.0,5778,5,0
12.68,16,3,0,80.03146985856642,65.0,13422,5,0
8.91,13,1,0,56.891392631347784,54.0,922,12,0
7.51,15,0,0,31.59965438353014,39.0,2211,12,0
49.21,9,6,1,78.70067718569278,52.0,381459,4,0
28.2,9,0,0,17.33077038521036,60.0,653,2,0
3.92,20,6,1,88.94926364045808,38.0,35371,11,0
40.66,18,0,0,73.70794211753459,52.0,100,7,0
8.57,19,5,1,62.64528337677998,30.0,564,13,0
5.24,13,5,1,66.2280832530951,28.0,9594,12,0
23.2,11,5,1,50.5394311034648,71.0,973849,0,0
333.97,7,0,0,100.53757545399401,41.0,19685,9,0
81.55,1,4,0,71.63880775288693,45.0,49,11,0
27.86,15,6,1,63.18744557203234,54.0,1089,7,0
32.3,14,3,0,28.318144074095972,96.0,3263,5,0
2.43,16,2,0,49.54998634544503,43.0,106,1,0
122.71,14,0,0,105.03074963489725,75.0,104396,1,0
34.96,5,2,0,126.64608429159165,92.0,181438,9,0
2.39,20,3,0,115.43581083974324,38.0,888,12,0
48.46,12,2,0,72.49860240179113,27.0,1383,5,0
48.36,13,6,1,116.00243597299887,91.0,2916,7,0
18.06,22,2,0,14.292700620725078,67.0,198,6,0
61.59,23,6,1,28.097268782911165,36.0,533,7,0
106.72,6,4,0,90.64756832164912,71.0,355,4,0
46.1,19,0,0,80.80072555152638,43.0,328,10,0
119.21,20,4,0,55.363872945081454,46.0,504,5,0
43.88,5,5,1,136.24967992923246,71.0,4677,1,0
90.37,7,4,0,22.588692060893894,50.0,313,4,0
131.29,3,0,0,54.37487188816588,62.0,11751,4,0
85.98,11,6,1,129.26291469915665,35.0,321490,2,0
45.47,22,6,1,86.63686984259539,92.0,5648,7,0
1.48,17,1,0,93.42395359191788,84.0,60,0,0
3.36,21,3,0,43.01645495038613,40.0,1675,5,0
25.24,13,3,0,67.92338051744822,54.0,213,7,0
28.14,21,5,1,22.41843307257312,51.0,5895,6,0
20.01,21,5,1,108.09910943005913,44.0,1789,0,0
9.97,19,5,1,88.15977575970919,50.0,1766,5,0
8.52,11,4,0,83.64703700013175,78.0,1190,11,0
34.54,5,5,1,51.58489776519669,44.0,639,9,0
38.76,21,0,0,84.03562707530493,66.0,51,1,0
31.28,20,2,0,107.93310865006669,76.0,776,1,0
56.85,20,6,1,89.96993774711595,52.0,14871,7,0
23.24,17,0,0,71.90152127314829,39.0,122111,6,0
65.31,10,4,0,87.09600646276947,52.0,71485,2,0
4.83,6,0,0,56.20104123899948,65.0,736284,12,0
28.86,1,5,1,28.46646757923802,62.0,2317,3,0
66.07,14,6,1,100.7418604323338,66.0,502,5,0
7.81,18,6,1,124.29118547373699,75.0,43102,10,0
162.65,10,0,0,17.16091929690004,32.0,391389,4,0
72.5,5,6,1,38.17391047423426,41.0,19685,3,0
93.5,1,3,0,75.21162197913122,59.0,1725,2,0
136.77,17,0,0,38.880730350074,73.0,1831,6,0
45.48,21,3,0,120.7296440368331,35.0,4575,6,0
55.12,21,6,1,88.73250081405662,84.0,2328,6,0
4.19,9,4,0,107.34063515250233,86.0,526,12,0
3.47,20,0,0,54.73243179799965,54.0,1089,5,0
31.14,21,2,0,33.956658346610254,52.0,5621,5,0
311.61,16,5,1,103.11255443513627,39.0,2872,0,0
53.03,22,5,1,49.6986045612497,42.0,85,0,0
8.43,16,6,1,74.12325932931255,42.0,50489,13,0
53.32,18,2,0,95.95738382049058,73.0,1897,6,0
1.96,20,3,0,30.818579790698717,55.0,1412,13,0
8.15,17,0,0,126.73667836652928,35.0,498,10,0
75.65,9,0,0,109.1990515961791,61.0,5577,2,0
59.05,15,0,0,98.51087891517756,25.0,4198,12,0
16.24,17,0,0,100.18935746844906,59.0,530,5,0
3.77,13,2,0,96.51720872962332,41.0,2906700,5,0
69.16,16,5,1,64.42006961851654,52.0,71485,10,0
78.99,13,6,1,98.93091359339041,46.0,1532,6,0
192.33,2,0,0,49.83566075083491,57.0,568,4,0
513.16,1,5,1,84.81524358768307,45.0,241,8,0
3.02,19,5,1,60.90149882807387,54.0,743,11,0
75.83,22,6,1,60.89307284127496,37.0,632,10,0
8.65,5,2,0,122.94383093072027,80.0,2518,9,0
7.15,17,0,0,56.89437950718187,70.0,532,7,0
5.86,15,4,0,45.59839930890739,54.0,31515,13,0
137.57,9,0,0,23.655929225198015,47.0,1080,12,0
303.0,17,6,1,78.8321590252449,41.0,76383,9,0
53.27,1,6,1,35.26853485227616,28.0,1423,2,0
2.06,6,0,0,85.97252775994336,59.0,206,8,0
92.32,8,5,1,62.44721915536905,57.0,4138,4,0
65.98,21,6,1,74.31482464100326,86.0,145,5,0
8.0,18,6,1,112.53807323283695,54.0,233060,0,0
88.63,5,6,1,49.67925524756015,40.0,795,4,0
81.78,8,0,0,20.96625137647128,49.0,346,2,0
3.72,1,3,0,94.70995357888926,72.0,27829,8,0
98.89,10,1,0,58.23758418120511,80.0,184,2,0
104.03,13,0,0,73.04088886780869,38.0,7646,7,0
51.33,4,0,0,118.77270421743994,49.0,26551,3,0
14.12,18,4,0,16.283686531446772,77.0,4508,5,0
6.17,16,6,1,62.19831083043191,36.0,77,11,0
44.76,12,0,0,106.90820701926926,26.0,1312922,0,0
84.33,17,2,0,55.86542860192103,49.0,378909,5,0
203.49,22,0,0,81.91639445200335,62.0,275,5,0
9.09,13,6,1,34.23544861548297,61.0,269,13,0
76.77,4,4,0,58.561032763958934,49.0,8269,3,0
2.21,23,0,0,50.81554338695607,67.0,5791,10,0
101.2,21,6,1,99.2645227999695,84.0,46944,7,0
91.98,14,0,0,90.76418085665533,28.0,166081,6,0
4.84,1,1,0,37.565290898757496,54.0,31515,8,0
127.6,4,5,1,94.89425071183159,58.0,1666,4,0
229.68,7,6,1,75.66354313132325,43.0,186140,4,0
8.86,19,0,0,127.0173559174519,53.0,725,10,0
1.44,21,0,0,51.53429804404027,29.0,606,13,0
20.44,17,5,1,107.5012698148643,41.0,19685,1,0
58.66,1,0,0,122.13113966495953,74.0,137067,1,0
72.97,2,5,1,60.328498101959326,72.0,969,2,0
1.96,15,6,1,43.147510798543664,36.0,1617,9,0
58.96,2,4,0,32.33270198077781,36.0,3085,3,0
6.36,18,0,0,112.96608129858363,36.0,7297,13,0
103.92,11,0,0,83.02108161774166,75.0,8512,4,0
176.81,16,5,1,61.113819678289474,50.0,4474,7,0
51.5,15,0,0,8.76677308195808,54.0,863,7,0
190.6,1,4,0,103.13745131849454,42.0,27971,4,0
82.22,7,0,0,79.33819464145232,70.0,263,2,0
5.22,22,5,1,118.58618833317716,54.0,18408,5,0
1.91,17,5,1,74.1794891613327,77.0,4508,10,0
24.93,16,5,1,84.46083210279657,71.0,932,6,0
66.65,9,5,1,110.23578548820173,51.0,18182,4,0
52.14,6,5,1,21.50795706338426,21.0,163415,2,0
96.41,3,6,1,128.13838992445173,37.0,167,4,0
69.77,11,3,0,132.08138701265358,48.0,158701,3,0
2.63,17,2,0,110.82656175254401,86.0,61,13,0
23.87,18,5,1,74.79170562317991,74.0,1517,7,0
4.91,2,0,0,110.96468831714971,90.0,6284,11,0
23.65,23,6,1,64.63138745586225,95.0,397,10,0
9.8,8,6,1,42.95873560762571,59.0,1939,11,0
25.97,20,1,0,59.725310774005685,71.0,355,7,0
2.14,16,4,0,16.332339275850043,42.0,27971,12,0
45.44,21,6,1,59.623593605812005,61.0,5577,7,0
140.78,7,6,1,116.3508237670709,81.0,165,4,0
72.03,15,3,0,80.75192979379979,47.0,276002,11,0
5.93,20,0,0,106.90123831804044,54.0,771,11,0
52.9,6,6,1,121.75819649873812,50.0,3776,2,0
4.5,8,4,0,95.1750069156397,65.0,626,8,0
3.04,6,5,1,131.12132865019697,59.0,899,12,0
71.79,12,0,0,96.10138172221566,37.0,632,5,0
39.43,15,5,1,91.53019055704029,51.0,320420,7,0
1.26,15,2,0,31.863780940420174,66.0,205,7,0
482.55,13,1,0,86.19190720633449,45.0,49,13,0
43.67,11,6,1,91.65870274440027,44.0,823,3,0
2.09,12,4,0,87.1865544619968,40.0,2836,11,0
42.35,14,6,1,125.38408642093536,78.0,1190,5,0
87.55,17,0,0,72.29237669554655,99.0,633,6,0
48.7,7,6,1,41.43239980999244,75.0,1178,2,0
47.13,11,2,0,93.40157058195011,73.0,9506,1,0
274.8,1,3,0,111.18208932635785,55.0,84106,8,0
26.45,11,3,0,118.73226737629935,60.0,2471,11,0
1.16,1,4,0,124.30500356200312,37.0,5662,8,0
135.44,0,0,0,63.45354668008315,64.0,258,4,0
15.09,19,1,0,50.09538461406285,99.0,3402,7,0
23.96,3,3,0,19.23881954060575,36.0,4056,8,0
89.66,12,3,0,56.086249817041995,46.0,100,6,0
36.75,22,4,0,130.16823793855679,69.0,1426,7,0
22.12,18,0,0,88.08133931802148,66.0,478,0,0
5.9,15,2,0,98.16075929114781,39.0,46,7,0
63.58,9,5,1,99.27468670679829,25.0,4198,2,0
132.63,17,4,0,83.07149292579109,92.0,276002,6,0
189.65,11,5,1,92.50468030678975,46.0,21902,4,0
33.21,11,6,1,38.14155402844574,46.0,1201,9,0
116.06,10,0,0,109.04009074162894,97.0,18459,4,0
1.81,16,0,0,115.19697412706907,41.0,35439,11,0
91.44,20,0,0,21.30135209164346,55.0,84106,5,0
8.77,17,0,0,86.25349965429989,32.0,71335,11,0
28.12,14,6,1,76.83503783803785,55.0,5950,6,0
69.24,18,2,0,61.73527831235545,37.0,140,6,0
144.84,20,1,0,40.54662003957899,57.0,25459,7,0
28.95,9,0,0,59.55449716101757,92.0,12486,0,0
48.91,4,4,0,108.3716625842938,49.0,33917,2,0
22.25,22,2,0,86.15519841192268,69.0,75903,6,0
52.63,7,6,1,109.19648044268273,62.0,6581,2,0
7.83,17,6,1,129.74792973898317,57.0,9034,6,0
133.2,5,6,1,18.737030951750796,54.0,343,4,0
9.38,20,1,0,86.92697549415799,49.0,3996,9,0
46.69,12,0,0,110.98364310654216,85.0,471,7,0
62.24,4,0,0,107.62691742549904,36.0,77,2,0
121.84,17,3,0,97.73993138740212,51.0,1725,0,0
19.76,12,4,0,104.24780078065679,40.0,50835,5,0
69.98,3,3,0,84.0071836084039,38.0,477,11,0
10.33,21,6,1,74.29765000799928,59.0,1725,1,0
6.41,15,5,1,15.501857715453076,27.0,6841,11,0
82.02,9,4,0,69.65350391568379,67.0,1241364,2,0
51.82,5,6,1,103.77698881356498,31.0,372,2,0
39.69,12,6,1,139.31300110459247,47.0,276002,9,0
66.85,3,1,0,45.57778750965998,67.0,190178,2,0
38.51,19,1,0,8.092020411858137,50.0,313,7,0
4.85,17,6,1,103.81971453115518,30.0,2607,11,0
3.41,23,3,0,100.06807110985177,45.0,836,8,0
60.75,7,6,1,40.125806764993925,98.0,217,2,0
1.27,5,3,0,88.66909266813408,65.0,597,9,0
202.74,5,4,0,108.28436239346682,52.0,14871,4,0
14.23,15,5,1,67.18256494024872,34.0,86954,0,0
20.93,16,4,0,88.6607871055898,40.0,601723,1,0
68.66,7,5,1,77.84639935086742,33.0,5161,3,0
114.58,19,6,1,41.019199565866245,78.0,3699,5,0
75.25,16,2,0,95.20325696089556,51.0,824,0,0
91.04,7,0,0,74.08935134508755,50.0,1766,4,0
97.98,9,4,0,18.129520349642313,48.0,1446,4,0
1.51,7,5,1,60.45178397493669,75.0,43102,8,0
1.68,18,6,1,85.36313450869902,31.0,128715,12,0
51.72,7,0,0,79.63897259750108,55.0,84106,3,0
35.93,2,4,0,56.642017242542536,85.0,471,2,0
58.85,0,5,1,97.4151201617554,69.0,1758,12,0
171.94,12,5,1,90.97551636491292,49.0,7155,11,0
61.85,6,5,1,47.32599015263984,30.0,564,2,0
113.31,20,0,0,109.01615743346363,39.0,242,7,0
147.21,21,2,0,49.33057535315087,69.0,4161,7,0
350.69,1,6,1,113.7558751245917,47.0,276002,4,1
7.12,22,3,0,78.2841949537206,38.0,1661,9,0
71.94,8,0,0,79.81776642246797,45.0,5848,3,0
61.39,3,3,0,41.40584834156737,29.0,31394,2,0
4.75,3,0,0,94.93475885217839,67.0,464,8,0
124.26,5,3,0,80.88758231351395,36.0,137,8,0
102.9,19,5,1,76.8185973667716,70.0,759,6,0
14.2,19,0,0,113.63786226308213,58.0,1666,0,0
67.54,19,5,1,78.83546443749023,53.0,5927,12,0
71.65,4,1,0,49.1215295570327,89.0,3994,0,0
75.75,10,6,1,85.77379941988556,87.0,151022,4,0
74.35,23,4,0,35.45560719413247,39.0,737,10,0
53.58,9,5,1,75.42967003408067,39.0,647,2,0
72.59,22,0,0,95.61908834580484,48.0,149,0,0
56.78,2,1,0,113.37138265616144,68.0,1271,2,0
122.32,15,2,0,111.56335009381715,72.0,602,6,0
17.68,3,6,1,119.1211215408993,72.0,69793,8,0
18.34,12,5,1,100.90556972846406,61.0,1791,7,0
1.69,6,4,0,85.30464827220462,74.0,1078,11,0
37.46,12,6,1,104.05019088207315,47.0,1019,0,0
67.6,12,4,0,47.33991924247253,35.0,4575,5,0
4.64,18,0,0,40.40912038015346,37.0,2368,12,0
2.67,14,2,0,88.53869294867428,38.0,4573,9,0
73.79,15,0,0,73.49231766718835,46.0,686,5,0
9.03,22,6,1,44.20308630657124,26.0,28425,1,0
9.77,12,6,1,30.255577923522967,73.0,1831,6,0
4.5,7,5,1,94.61062331665731,67.0,198,11,0
131.26,23,5,1,72.67597868480199,59.0,571,1,0
66.22,5,2,0,71.05968612974515,78.0,1190,2,0
25.5,13,6,1,97.58383927983908,59.0,13835,10,0
95.37,22,1,0,120.99277015163285,48.0,3279,0,0
145.08,16,0,0,124.13785405908622,67.0,5791,7,0
58.0,11,0,0,69.3942570507974,39.0,2872,2,0
36.14,15,3,0,32.50673128010197,86.0,145,0,0
82.61,9,4,0,70.11817116929342,54.0,765,3,0
7.4,20,5,1,100.57991637914422,40.0,11432,13,0
62.38,1,6,1,68.00743153805224,41.0,20328,3,0
19.16,18,2,0,91.8824550416708,64.0,6629,7,0
79.79,9,5,1,104.5532514727439,72.0,695,12,0
74.5,7,5,1,83.29868751036808,49.0,378909,3,0
19.41,18,4,0,85.80218648296672,77.0,43,6,0
4.93,23,4,0,94.48218153562513,39.0,12747,12,0
48.39,22,6,1,121.12414752642705,49.0,3996,5,0
51.15,13,4,0,45.378416552991624,43.0,540,6,0
14.06,16,5,1,77.07465779664128,72.0,602,6,0
68.78,22,5,1,112.39391646373872,48.0,1988,6,0
4.03,14,0,0,75.07186662833146,63.0,269,10,0
53.16,4,0,0,94.93045338031669,71.0,7430,1,0
7.28,16,3,0,41.17436499106261,74.0,10717,13,0
9.81,22,1,0,64.61554163253395,48.0,5196,13,0
45.36,14,4,0,98.32461222199433,81.0,6713,5,0
89.12,6,6,1,119.23857715362558,45.0,6508,8,0
5.63,13,5,1,109.71922026126883,21.0,267,11,0
92.13,0,1,0,43.285116813749354,35.0,291,4,0
5.19,17,6,1,63.53268225190698,29.0,31394,9,0
44.1,3,1,0,85.37396240489257,68.0,83,2,0
33.66,5,0,0,112.19073866186055,32.0,2395,9,0
63.33,5,0,0,62.19393237861945,23.0,5666,2,0
68.1,12,0,0,112.5755776254722,43.0,186140,0,0
9.02,23,2,0,93.36716916403753,60.0,717255,6,0
25.57,22,2,0,104.6222761390623,33.0,5161,1,0
112.54,12,6,1,99.37086404290785,26.0,136,7,0
24.36,17,0,0,77.633282406348,54.0,811,0,0
7.79,4,3,0,98.23183932251492,69.0,732,8,0
23.09,15,6,1,58.527935826509605,92.0,276002,6,0
1.43,9,6,1,89.81044014670452,61.0,1791,8,0
279.67,7,4,0,115.59711126727073,99.0,7369,4,1
13.26,23,2,0,114.60218751916797,37.0,341043,9,0
5.8,15,0,0,88.66125842285261,46.0,504,1,0
38.22,22,4,0,19.183584362542,36.0,4056,5,0
2.36,13,6,1,77.62161597366853,24.0,1700,1,0
93.79,23,3,0,44.498314294059725,40.0,50835,6,0
25.94,22,4,0,88.88518654642397,68.0,4895,1,0
57.93,8,4,0,19.9243389142431,40.0,2501,3,0
34.49,22,1,0,11.902746015991118,73.0,9506,10,0
51.56,3,3,0,129.1843366678814,38.0,1661,2,0
30.91,21,3,0,84.36748360730111,51.0,5895,5,0
35.86,8,1,0,13.942180013283101,47.0,79613,8,0
34.72,19,0,0,42.56225523412483,96.0,3263,6,0
1.15,15,1,0,80.10764051804786,54.0,743,11,0
16.77,22,4,0,108.85108036256455,28.0,6703,1,0
34.36,15,0,0,83.93978938484436,60.0,516,6,0
58.06,9,2,0,97.35152533583855,40.0,105638,8,0
901.63,17,3,0,97.2514275332962,74.0,254,11,1
6.1,16,5,1,101.95819062845271,54.0,811,10,0
46.73,17,5,1,63.35197250634974,31.0,128715,7,0
70.4,23,5,1,41.02080485995786,50.0,910148,1,0
66.57,14,0,0,111.63194721252258,48.0,1563,5,0
122.44,3,5,1,90.85620155236344,64.0,4367,1,0
30.98,12,5,1,85.03784006121218,49.0,4726,10,0
30.93,22,5,1,62.672970713958044,69.0,11253,10,0
5.74,22,1,0,41.987025720661535,64.0,297,0,0
1.27,16,4,0,82.15692562200641,40.0,105638,11,0
106.55,9,0,0,107.61803219477325,44.0,823,11,0
51.25,15,1,0,18.420229315238938,43.0,328,10,0
59.67,19,6,1,40.53129424080537,29.0,276896,7,0
73.05,13,5,1,55.46932791296217,99.0,104,10,0
11.35,12,1,0,58.157441218134885,66.0,502,5,0
108.75,11,6,1,66.81554483247402,32.0,214703,4,0
6.02,20,4,0,105.99378641178605,41.0,21125,12,0
31.6,17,1,0,90.7472236667946,98.0,3066,6,0
31.87,4,6,1,102.93068127840384,31.0,1595797,3,0
5.13,7,5,1,110.33998291447575,68.0,118,11,0
12.08,12,0,0,82.1022157737803,49.0,4090,10,0
2.91,17,4,0,95.15211446665975,40.0,409656,9,0
36.52,1,3,0,124.79887184421737,37.0,71463,4,0
142.81,7,0,0,55.34844494643412,60.0,516,9,0
179.6,15,6,1,68.6867149572191,45.0,1577385,1,0
6.98,1,0,0,67.53818771414892,97.0,19090,12,0
25.45,3,0,0,63.01497469522848,49.0,399,3,0
26.7,12,2,0,46.150065080519006,48.0,5760,0,0
38.46,7,6,1,78.06379402652962,99.0,104,11,0
80.58,17,1,0,37.04389829490418,50.0,4074,0,0
107.29,10,1,0,85.72947173067814,72.0,1909,0,0
72.63,15,1,0,37.76052247865517,53.0,2376,1,0
2.84,16,6,1,28.833316699238633,47.0,3395,10,0
9.2,15,0,0,33.82135251413962,32.0,391389,12,0
9.74,22,6,1,68.72931562006028,50.0,4474,9,0
157.26,14,3,0,70.90197437452298,52.0,71485,1,0
40.06,13,4,0,12.011388920357403,98.0,1063,6,0
13.85,14,0,0,97.49290171752655,70.0,532,10,0
4.27,21,5,1,116.37173395982563,46.0,21902,13,0
230.47,16,6,1,26.862475580879558,41.0,19685,6,0
50.6,7,1,0,87.90702692201263,26.0,1312922,3,0
64.61,10,5,1,71.14913328189843,43.0,9051,4,0
102.07,11,3,0,52.44026295549151,46.0,1201,4,0
42.4,20,0,0,60.588833254212325,45.0,6508,12,0
70.75,19,0,0,43.72634695804075,45.0,124967,7,0
17.31,20,5,1,98.16842122514448,85.0,471,0,0
9.55,10,5,1,72.98739465847272,58.0,2470,8,0
55.12,10,1,0,98.90030708250968,78.0,1190,2,0
1.65,6,5,1,54.075273414690855,41.0,12349,8,0
112.94,23,0,0,80.982763725932,65.0,626,6,0
4.96,23,4,0,86.40996088295267,63.0,3862,5,0
6.17,13,5,1,61.62368170715598,50.0,313,12,0
88.41,9,6,1,28.110653616448893,92.0,276002,4,0
123.48,15,0,0,60.04728828926406,80.0,450,5,0
156.83,8,6,1,95.00816230407519,40.0,99,12,0
42.28,5,0,0,40.3367578180515,67.0,1241364,1,0
37.13,10,0,0,55.76745987952125,43.0,178,2,0
317.22,23,6,1,66.16430435582775,38.0,7646,12,0
39.49,21,0,0,97.02077225043602,47.0,172247,1,0
1.44,19,4,0,98.5522536329175,58.0,1565,6,0
75.02,20,0,0,50.44588324773923,60.0,519,5,0
6.04,4,2,0,98.97767037099952,100.0,1324,12,0
120.84,19,5,1,106.78240725138356,59.0,614,5,0
144.65,19,3,0,101.54405968061761,58.0,92985,7,0
503.05,10,2,0,80.51259667695302,66.0,1923,8,0
61.55,9,0,0,61.94471952890296,30.0,2607,2,0
82.53,21,2,0,49.90892507457274,41.0,1360,0,0
5.76,13,6,1,92.89226920863464,64.0,2092,5,0
1.24,12,0,0,79.78693588299359,83.0,1263321,5,0
63.83,7,6,1,125.66496326158843,80.0,589,2,0
156.86,14,0,0,78.7276239664865,26.0,136,9,0
119.04,14,1,0,108.21532534177656,55.0,4015,6,0
38.18,22,2,0,82.60099666844413,77.0,4993,10,0
27.84,21,0,0,41.399985309350456,28.0,1689,5,0
67.45,12,5,1,54.04094595784212,52.0,1804,6,0
8.16,21,1,0,72.74023084759541,43.0,24536,13,0
69.26,13,5,1,50.16926948794437,45.0,241,7,0
45.5,8,1,0,34.13656202666523,32.0,214703,4,0
55.24,15,0,0,60.456965547829945,31.0,128715,6,0
9.11,19,0,0,77.4825422849609,74.0,7565,6,0
51.98,13,5,1,9.513732677420261,35.0,8830,11,0
83.62,10,4,0,79.5794169101945,49.0,346,4,0
1.06,0,4,0,105.70093195130772,45.0,124967,8,0
3.9,16,6,1,72.96344267851751,39.0,12335,12,0
204.57,2,5,1,95.88231131168581,40.0,50835,4,0
130.29,23,5,1,80.71787577460093,49.0,16183,11,0
70.09,12,4,0,113.3707211271084,38.0,7646,10,0
85.62,18,5,1,109.64559319272975,29.0,606,0,0
49.85,19,6,1,123.4550745030956,67.0,1241364,7,0
64.02,3,5,1,11.185154365550261,31.0,93193,4,0
56.78,16,2,0,93.42780178151573,70.0,35705,10,0
1.14,9,4,0,49.60534416089422,41.0,1970,8,0
3.9,6,0,0,35.04490202218064,64.0,258,8,0
124.73,7,0,0,112.50809721825603,66.0,1923,4,0
45.01,9,4,0,105.19979819710305,37.0,140,3,0
10.64,19,6,1,65.23889290036293,40.0,2501,6,0
9.89,6,4,0,81.83129120637454,66.0,3487,11,0
116.61,2,5,1,73.19671759327392,46.0,1532,12,0
102.57,2,4,0,58.42064646748542,44.0,1571,4,0
267.76,18,6,1,89.88477037064915,53.0,5507,6,0
34.08,4,5,1,119.51981752021219,38.0,545147,9,0
18.92,12,6,1,69.31438460393163,36.0,722,1,0
72.36,12,2,0,101.07630451410472,39.0,54767,0,0
43.86,21,5,1,89.20887519237084,38.0,3495,7,0
144.71,12,1,0,126.18672531344009,100.0,2856,1,0
108.74,11,4,0,58.30993380400207,54.0,922,4,0
56.49,2,3,0,45.676342988071625,100.0,798,2,0
132.91,9,0,0,89.23147103557184,33.0,1504,12,0
29.81,3,0,0,57.54262309320416,51.0,9815,3,0
87.77,13,5,1,48.48773898496202,52.0,645,6,0
152.71,16,5,1,105.53217323001417,56.0,673342,1,0
109.2,4,5,1,40.616185748822026,34.0,4512,8,0
7.27,22,2,0,68.6321470140306,46.0,509,13,0
66.84,2,0,0,32.834844879336885,62.0,272134,2,0
54.95,11,3,0,93.98157340240712,43.0,106,2,0
148.19,19,4,0,115.93223219054995,76.0,13717,7,0
72.53,10,3,0,108.84963918096756,87.0,136895,3,0
6.19,1,3,0,59.879572441846165,64.0,153,8,0
145.58,15,4,0,54.16001651358394,40.0,741,12,0
43.29,18,0,0,101.19336558915309,98.0,217,10,0
42.35,0,6,1,87.30511607969864,39.0,2206,2,0
7.15,15,3,0,100.11214436016328,51.0,1725,11,0
2.54,22,1,0,70.44388578336022,46.0,493806,10,0
13.16,9,1,0,123.50873835629712,65.0,1577385,12,0
3.74,15,0,0,104.63487999449156,29.0,3224,11,0
66.0,0,0,0,128.63496072177605,97.0,14075,4,0
3.7,21,5,1,62.351454449943844,41.0,718,12,0
9.89,12,1,0,71.95088453342775,75.0,427,10,0
3.16,19,5,1,15.145043959248607,66.0,24840,10,0
48.82,4,4,0,109.93468027221633,59.0,471,11,0
6.34,18,4,0,61.75779652449013,42.0,144160,11,0
